entity,rel,objt,pageTitle_entity,views_entity,pageTitle_objt,views_objt
Q100704907,P161,Q44090868,Tiger 3,24315,Edward Sonnenblick,157908
Q100704907,P161,Q6837119,Tiger 3,24315,Michelle Lee (actress),110140
Q100704907,P161,Q20090576,Tiger 3,24315,Denzil Smith,219793
Q100704907,P161,Q7915915,Tiger 3,24315,Varinder Singh Ghuman,144928
Q100704907,P1040,Q6962051,Tiger 3,24315,Namrata Rao,37022
Q100704907,P86,Q22279541,Tiger 3,24315,Julius Packiam,77970
Q100704907,P86,Q3633978,Tiger 3,24315,Pritam,413105
Q100704907,P750,Q1696916,Tiger 3,24315,Yash Raj Films,1048529
Q100704907,P462,Q22006653,Tiger 3,24315,,
Q100704907,P162,Q357608,Tiger 3,24315,Aditya Chopra,2637994
Q100704907,P7573,Q74434535,Tiger 3,24315,,
Q100704907,P8889,Q102108197,Tiger 3,24315,,
Q100704907,P2756,Q23790282,Tiger 3,24315,,
Q7969944,P138,Q253941,Warrant canary,25688,Domestic canary,218204
Q7969944,P1269,Q5608642,Warrant canary,25688,Subpoena,324300
Q7969944,P279,Q1427940,Warrant canary,25688,Warning system,11312
Q146,P910,Q5615807,Cat,22555,Category:Cats,5976
Q146,P366,Q39201,Cat,22555,Pet,634905
Q146,P366,Q104551794,Cat,22555,,
Q146,P279,Q57814795,Cat,22555,,
Q146,P279,Q39201,Cat,22555,Pet,634905
Q146,P279,Q25265,Cat,22555,Felidae,982282
Q146,P1552,Q3454738,Cat,22555,Cat righting reflex,93169
Q146,P1552,Q170430,Cat,22555,Predation,282986
Q146,P1552,Q14404836,Cat,22555,,
Q146,P1552,Q1145189,Cat,22555,Speaker recognition,26959
Q146,P1552,Q3307942,Cat,22555,Meow,230482
Q146,P1552,Q662750,Cat,22555,Purr,194630
Q146,P4733,Q3307942,Cat,22555,Meow,230482
Q146,P4733,Q662750,Cat,22555,Purr,194630
Q146,P1343,Q1138524,Cat,22555,Realencyclopädie der classischen Altertumswissenschaft,11374
Q146,P1343,Q4086271,Cat,22555,,
Q146,P1343,Q1970746,Cat,22555,Explanatory Dictionary of the Living Great Russian Language,9056
Q146,P1343,Q602358,Cat,22555,Brockhaus and Efron Encyclopedic Dictionary,11830
Q146,P1343,Q19180675,Cat,22555,,
Q146,P1343,Q1768721,Cat,22555,Complete Classics Collection of Ancient China,2861
Q146,P1343,Q106727050,Cat,22555,,
Q146,P1343,Q15934424,Cat,22555,,
Q146,P1343,Q867541,Cat,22555,Encyclopædia Britannica Eleventh Edition,178970
Q146,P1343,Q19085957,Cat,22555,,
Q146,P1343,Q56441911,Cat,22555,,
Q146,P5008,Q5460604,Cat,22555,,
Q146,P5008,Q6173448,Cat,22555,Wikipedia:Vital articles/Level/4,None
Q146,P31,Q55983715,Cat,22555,,
Q146,P1542,Q1736897,Cat,22555,Allergy to cats,88639
Q146,P2579,Q647020,Cat,22555,Felinology,12889
Q146,P8989,Q104596012,Cat,22555,,
Q146,P8989,Q104631120,Cat,22555,,
Q146,P1424,Q10598083,Cat,22555,,
Q146,P1424,Q11174357,Cat,22555,Template:Domestic cat,1422
Q146,P1889,Q144,Cat,22555,Dog,6316916
Q146,P527,Q729,Cat,22555,Animal,4210322
Q22080762,P31,Q84326403,Chaturbate,22362,,
Q22080762,P17,Q30,Chaturbate,22362,United States,22053058
Q22080762,P407,Q1860,Chaturbate,22362,English language,7240470
Q22080762,P127,Q97694764,Chaturbate,22362,,
Q22080762,P159,Q99,Chaturbate,22362,California,6000981
Q22080762,P452,Q4373046,Chaturbate,22362,,
Q22080762,P1056,Q185529,Chaturbate,22362,Pornographic film,1050021
Q84362533,P31,Q11424,Elvis (2022 film),22360,Film,2289880
Q84362533,P57,Q250545,Elvis (2022 film),22360,Baz Luhrmann,1029988
Q84362533,P136,Q645928,Elvis (2022 film),22360,Biographical film,316918
Q84362533,P136,Q842256,Elvis (2022 film),22360,Musical film,276816
Q84362533,P136,Q130232,Elvis (2022 film),22360,Drama (film and television),644576
Q84362533,P136,Q11298267,Elvis (2022 film),22360,,
Q84362533,P495,Q30,Elvis (2022 film),22360,United States,22053058
Q84362533,P495,Q408,Elvis (2022 film),22360,Australia,10773580
Q84362533,P344,Q4990110,Elvis (2022 film),22360,Mandy Walker,28988
Q84362533,P1040,Q19662954,Elvis (2022 film),22360,Matt Villa,8011
Q84362533,P750,Q8016302,Elvis (2022 film),22360,Warner Bros. Pictures,1345838
Q84362533,P750,Q1097348,Elvis (2022 film),22360,,
Q84362533,P750,Q110315448,Elvis (2022 film),22360,,
Q84362533,P750,Q907311,Elvis (2022 film),22360,Netflix,8285471
Q84362533,P58,Q250545,Elvis (2022 film),22360,Baz Luhrmann,1029988
Q84362533,P58,Q3002053,Elvis (2022 film),22360,Craig Pearce,29087
Q84362533,P162,Q250545,Elvis (2022 film),22360,Baz Luhrmann,1029988
Q84362533,P162,Q453005,Elvis (2022 film),22360,Gail Berman,28310
Q84362533,P162,Q436031,Elvis (2022 film),22360,Catherine Martin (designer),203050
Q84362533,P2061,Q24668302,Elvis (2022 film),22360,,
Q84362533,P1657,Q18665339,Elvis (2022 film),22360,,
Q84362533,P674,Q303,Elvis (2022 film),22360,Elvis Presley,13936279
Q84362533,P674,Q533864,Elvis (2022 film),22360,Colonel Tom Parker,2567651
Q84362533,P674,Q12363015,Elvis (2022 film),22360,Gladys Presley,17143
Q84362533,P674,Q4377426,Elvis (2022 film),22360,Vernon Presley,35815
Q84362533,P674,Q234773,Elvis (2022 film),22360,Priscilla Presley,9943116
Q84362533,P674,Q6184396,Elvis (2022 film),22360,Jerry Schilling,267742
Q84362533,P674,Q5268205,Elvis (2022 film),22360,Dewey Phillips,17731
Q84362533,P674,Q648366,Elvis (2022 film),22360,Hank Snow,283131
Q84362533,P674,Q366358,Elvis (2022 film),22360,Jimmie Rodgers,233794
Q84362533,P674,Q321354,Elvis (2022 film),22360,Sam Phillips,223582
Q84362533,P674,Q4958462,Elvis (2022 film),22360,Marion Keisker,27079
Q84362533,P674,Q188969,Elvis (2022 film),22360,B. B. King,191607
Q84362533,P674,Q430932,Elvis (2022 film),22360,Scotty Moore,124986
Q84362533,P674,Q861962,Elvis (2022 film),22360,Bill Black,82094
Q84362533,P674,Q438106,Elvis (2022 film),22360,Sister Rosetta Tharpe,384236
Q84362533,P674,Q82222,Elvis (2022 film),22360,Little Richard,2152296
Q84362533,P674,Q709044,Elvis (2022 film),22360,Arthur Crudup,70446
Q84362533,P674,Q237527,Elvis (2022 film),22360,Big Mama Thornton,248269
Q84362533,P674,Q37479188,Elvis (2022 film),22360,Horace Logan,2642
Q84362533,P674,Q723926,Elvis (2022 film),22360,James Eastland,88249
Q84362533,P674,Q5541374,Elvis (2022 film),22360,George Klein (DJ),31817
Q84362533,P674,Q1648686,Elvis (2022 film),22360,Red West,242199
Q84362533,P674,Q16264416,Elvis (2022 film),22360,Sonny West (actor),101054
Q84362533,P674,Q5085033,Elvis (2022 film),22360,Charlie Hodge (guitarist),50322
Q84362533,P674,Q1775750,Elvis (2022 film),22360,George C. Nichopoulos,66847
Q84362533,P674,Q4941750,Elvis (2022 film),22360,Bones Howe,24187
Q84362533,P674,Q3498858,Elvis (2022 film),22360,Steve Binder,120625
Q84362533,P674,Q135405,Elvis (2022 film),22360,Myrna Smith,24468
Q84362533,P7573,Q74434531,Elvis (2022 film),22360,,
Q84362533,P8889,Q102108196,Elvis (2022 film),22360,,
Q84362533,P2363,Q21571488,Elvis (2022 film),22360,,
Q84362533,P1981,Q20644795,Elvis (2022 film),22360,,
Q84362533,P437,Q723685,Elvis (2022 film),22360,Video on demand,808267
Q84362533,P3306,Q27253945,Elvis (2022 film),22360,,
Q84362533,P3156,Q26708077,Elvis (2022 film),22360,,
Q84362533,P364,Q1860,Elvis (2022 film),22360,English language,7240470
Q84362533,P86,Q112704138,Elvis (2022 film),22360,,
Q84362533,P462,Q22006653,Elvis (2022 film),22360,,
Q84362533,P161,Q469954,Elvis (2022 film),22360,Austin Butler,5098505
Q84362533,P161,Q2263,Elvis (2022 film),22360,Tom Hanks,6826171
Q84362533,P161,Q20973942,Elvis (2022 film),22360,Olivia DeJonge,435887
Q84362533,P161,Q61963068,Elvis (2022 film),22360,Yola (singer),90033
Q84362533,P161,Q4302005,Elvis (2022 film),22360,Luke Bracey,665942
Q84362533,P161,Q29622423,Elvis (2022 film),22360,Kelvin Harrison Jr.,440428
Q84362533,P161,Q21554779,Elvis (2022 film),22360,Dacre Montgomery,805078
Q84362533,P161,Q66580070,Elvis (2022 film),22360,Helen Thomson (actress),102674
Q84362533,P161,Q361630,Elvis (2022 film),22360,Richard Roxburgh,454123
Q84362533,P161,Q296328,Elvis (2022 film),22360,David Wenham,514840
Q84362533,P161,Q65059880,Elvis (2022 film),22360,Alton Mason,111063
Q84362533,P161,Q28534056,Elvis (2022 film),22360,Natasha Bassett,134915
Q84362533,P161,Q350732,Elvis (2022 film),22360,Xavier Samuel,283936
Q84362533,P161,Q6524635,Elvis (2022 film),22360,Leon Ford,48766
Q84362533,P161,Q22007082,Elvis (2022 film),22360,Kate Mulvany,224218
Q84362533,P161,Q27786394,Elvis (2022 film),22360,Josh McConville,17602
Q84362533,P161,Q716251,Elvis (2022 film),22360,Kodi Smit-McPhee,476216
Q84362533,P161,Q111993494,Elvis (2022 film),22360,,
Q84362533,P161,Q111993499,Elvis (2022 film),22360,,
Q84362533,P161,Q111993501,Elvis (2022 film),22360,,
Q84362533,P161,Q1153310,Elvis (2022 film),22360,Gary Clark Jr.,269334
Q84362533,P161,Q23409802,Elvis (2022 film),22360,Christopher Sommers,22124
Q84362533,P161,Q7025047,Elvis (2022 film),22360,Nicholas Bell,39958
Q84362533,P161,Q111993529,Elvis (2022 film),22360,,
Q84362533,P161,Q108553255,Elvis (2022 film),22360,,
Q84362533,P161,Q111993541,Elvis (2022 film),22360,,
Q84362533,P161,Q111993544,Elvis (2022 film),22360,,
Q84362533,P161,Q111993552,Elvis (2022 film),22360,,
Q84362533,P161,Q111993560,Elvis (2022 film),22360,,
Q84362533,P161,Q47658535,Elvis (2022 film),22360,Mark Leonard Winter,46625
Q84362533,P161,Q113209690,Elvis (2022 film),22360,,
Q84362533,P161,Q7702070,Elvis (2022 film),22360,Terepai Richmond,4175
Q84362533,P2758,Q23817729,Elvis (2022 film),22360,,
Q84362533,P2629,Q23301855,Elvis (2022 film),22360,,
Q84362533,P2408,Q36297,Elvis (2022 film),22360,1950s,214853
Q84362533,P2408,Q35724,Elvis (2022 film),22360,1960s,378852
Q84362533,P2408,Q35014,Elvis (2022 film),22360,1970s,315469
Q84362533,P921,Q303,Elvis (2022 film),22360,Elvis Presley,13936279
Q84362533,P921,Q533864,Elvis (2022 film),22360,Colonel Tom Parker,2567651
Q84362533,P921,Q859884,Elvis (2022 film),22360,Exploitation (Marxism),3165
Q84362533,P921,Q625568,Elvis (2022 film),22360,Show business,50663
Q84362533,P921,Q316,Elvis (2022 film),22360,Love,2479981
Q84362533,P921,Q7749,Elvis (2022 film),22360,Rock and roll,798655
Q84362533,P921,Q746359,Elvis (2022 film),22360,Music industry,252862
Q84362533,P921,Q639669,Elvis (2022 film),22360,Musician,196482
Q84362533,P840,Q16563,Elvis (2022 film),22360,"Memphis, Tennessee",1264743
Q84362533,P840,Q23768,Elvis (2022 film),22360,Las Vegas,2155375
Q84362533,P840,Q1588,Elvis (2022 film),22360,Louisiana,1652492
Q84362533,P840,Q812917,Elvis (2022 film),22360,Beale Street,107779
Q84362533,P840,Q545360,Elvis (2022 film),22360,Graceland,1033890
Q84362533,P8411,Q133215,Elvis (2022 film),22360,Casino,797196
Q84362533,P5021,Q4165246,Elvis (2022 film),22360,Bechdel test,977842
Q84362533,P5021,Q105776216,Elvis (2022 film),22360,,
Q84362533,P5021,Q85783379,Elvis (2022 film),22360,Mako Mori test,34974
Q84362533,P5021,Q105913295,Elvis (2022 film),22360,,
Q84362533,P5021,Q93605402,Elvis (2022 film),22360,,
Q84362533,P5021,Q104144383,Elvis (2022 film),22360,,
Q84362533,P5021,Q102180036,Elvis (2022 film),22360,,
Q84362533,P5021,Q104144947,Elvis (2022 film),22360,,
Q84362533,P5021,Q105919675,Elvis (2022 film),22360,,
Q84362533,P5021,Q104144087,Elvis (2022 film),22360,,
Q84362533,P5021,Q105918665,Elvis (2022 film),22360,,
Q84362533,P5021,Q104144557,Elvis (2022 film),22360,,
Q84362533,P5021,Q105701756,Elvis (2022 film),22360,,
Q84362533,P5021,Q105702736,Elvis (2022 film),22360,,
Q84362533,P5021,Q105708928,Elvis (2022 film),22360,,
Q84362533,P5021,Q105640076,Elvis (2022 film),22360,,
Q84362533,P5021,Q105641628,Elvis (2022 film),22360,,
Q84362533,P5021,Q105816692,Elvis (2022 film),22360,,
Q84362533,P5021,Q105726358,Elvis (2022 film),22360,,
Q84362533,P5021,Q105729789,Elvis (2022 film),22360,,
Q84362533,P5021,Q105700813,Elvis (2022 film),22360,,
Q84362533,P5150,Q52692411,Elvis (2022 film),22360,,
Q84362533,P3402,Q27915575,Elvis (2022 film),22360,,
Q84362533,P2756,Q23790275,Elvis (2022 film),22360,,
Q84362533,P3216,Q26678734,Elvis (2022 film),22360,,
Q84362533,P138,Q303,Elvis (2022 film),22360,Elvis Presley,13936279
Q84362533,P2684,Q23649983,Elvis (2022 film),22360,,
Q84362533,P1411,Q1011509,Elvis (2022 film),22360,Golden Globe Award for Best Motion Picture – Drama,101996
Q84362533,P1411,Q102427,Elvis (2022 film),22360,Academy Award for Best Picture,3020078
Q84362533,P1411,Q3703457,Elvis (2022 film),22360,David di Donatello for Best International Film,None
Q84362533,P6658,Q62365366,Elvis (2022 film),22360,,
Q84362533,P272,Q65557474,Elvis (2022 film),22360,,
Q84362533,P5201,Q52382301,Elvis (2022 film),22360,,
Q171178,P31,Q15725976,Fukushima nuclear accident,23091,,
Q171178,P828,Q36204,Fukushima nuclear accident,23091,2011 Tōhoku earthquake and tsunami,1630747
Q171178,P910,Q7014400,Fukushima nuclear accident,23091,Category:Fukushima Daiichi nuclear disaster,1240
Q171178,P2127,Q21013001,Fukushima nuclear accident,23091,,
Q171178,P2127,Q21013003,Fukushima nuclear accident,23091,,
Q171178,P276,Q114295,Fukushima nuclear accident,23091,Fukushima Daiichi Nuclear Power Plant,294469
Q171178,P17,Q17,Fukushima nuclear accident,23091,Japan,9298196
Q171178,P7867,Q84126052,Fukushima nuclear accident,23091,,
Q171178,P1542,Q106504658,Fukushima nuclear accident,23091,Discharge of radioactive water of the Fukushima Daiichi Nuclear Power Plant,140677
Q171178,P1542,Q898678,Fukushima nuclear accident,23091,Radiation effects from the Fukushima Daiichi nuclear disaster,67049
Q171178,P1542,Q5929247,Fukushima nuclear accident,23091,Japanese reaction to Fukushima Daiichi nuclear disaster,49000
Q171178,P1542,Q7884132,Fukushima nuclear accident,23091,International reactions to the Fukushima Daiichi nuclear disaster,8557
Q171178,P1542,Q11235731,Fukushima nuclear accident,23091,,
Q171178,P3081,Q47041,Fukushima nuclear accident,23091,Biodiversity,739590
Q171178,P2184,Q1087895,Fukushima nuclear accident,23091,Timeline of the Fukushima Daiichi nuclear disaster,61914
Q171178,P2184,Q11593719,Fukushima nuclear accident,23091,,
Q171178,P1840,Q2985298,Fukushima nuclear accident,23091,Investigation Committee on the Accident at the Fukushima Nuclear Power Stations of Tokyo Electric Power Company,3726
Q171178,P1840,Q6972290,Fukushima nuclear accident,23091,National Diet of Japan Fukushima Nuclear Accident Independent Investigation Commission,6840
Q171178,P1840,Q11593044,Fukushima nuclear accident,23091,,
Q171178,P361,Q1136168,Fukushima nuclear accident,23091,Aftermath of the 2011 Tōhoku earthquake and tsunami,45495
Q171178,P131,Q385311,Fukushima nuclear accident,23091,"Ōkuma, Fukushima",73973
Q171178,P1424,Q109109824,Fukushima nuclear accident,23091,,
Q171178,P527,Q11593709,Fukushima nuclear accident,23091,Fukushima Daiichi nuclear disaster (Unit 1 Reactor),19635
Q171178,P527,Q11593710,Fukushima nuclear accident,23091,Fukushima Daiichi nuclear disaster (Unit 2 Reactor),12040
Q171178,P527,Q11593711,Fukushima nuclear accident,23091,Fukushima Daiichi nuclear disaster (Unit 3 Reactor),10096
Q95,P1151,Q7850593,Google,23669,,
Q95,P112,Q92764,Google,23669,Sergey Brin,1453008
Q95,P112,Q4934,Google,23669,Larry Page,1849860
Q95,P169,Q4934,Google,23669,Larry Page,1849860
Q95,P169,Q92747,Google,23669,Eric Schmidt,436436
Q95,P169,Q3503829,Google,23669,Sundar Pichai,2941537
Q95,P355,Q1318441,Google,23669,AdMob,47397
Q95,P355,Q1053674,Google,23669,DoubleClick,202985
Q95,P355,Q1816282,Google,23669,On2 Technologies,28395
Q95,P355,Q1114200,Google,23669,Picnik,40710
Q95,P355,Q112247183,Google,23669,,
Q95,P355,Q140258,Google,23669,Zagat,62528
Q95,P355,Q942327,Google,23669,Waze,873992
Q95,P355,Q171186,Google,23669,Blogger (service),578388
Q95,P355,Q15732990,Google,23669,SlickLogin,13089
Q95,P355,Q2298325,Google,23669,Boston Dynamics,281144
Q95,P355,Q4997299,Google,23669,Bump (application),56526
Q95,P355,Q15733006,Google,23669,Google DeepMind,236400
Q95,P355,Q7950747,Google,23669,WIMM One,2457
Q95,P355,Q164203,Google,23669,VirusTotal,622168
Q95,P355,Q133928,Google,23669,X Development,90157
Q95,P355,Q934853,Google,23669,Motorola Mobility,434079
Q95,P355,Q1377855,Google,23669,Google.org,40722
Q95,P355,Q19758689,Google,23669,Google Store,278138
Q95,P355,Q6398293,Google,23669,"Keyhole, Inc",7006
Q95,P355,Q1011981,Google,23669,Google China,140456
Q95,P355,Q5974704,Google,23669,ITA Software,29492
Q95,P355,Q6002082,Google,23669,ImageAmerica,14422
Q95,P355,Q6354493,Google,23669,Kaltix,17464
Q95,P355,Q776845,Google,23669,FeedBurner,35769
Q95,P355,Q2119882,Google,23669,Google Nest,185441
Q95,P355,Q6994244,Google,23669,Neotonic Software,13350
Q95,P355,Q7157796,Google,23669,PeakStream,1635
Q95,P355,Q772783,Google,23669,Postini,18673
Q95,P355,Q5583798,Google,23669,Google Affiliate Network,13932
Q95,P355,Q5205667,Google,23669,DMarc Broadcasting,2105
Q95,P355,Q509284,Google,23669,Google Workspace,789850
Q95,P355,Q17054505,Google,23669,Google Cloud Platform,474505
Q95,P355,Q2591662,Google,23669,GV (company),79077
Q95,P355,Q3054039,Google,23669,Endoxon,15208
Q95,P355,Q3297298,Google,23669,Google Energy,4658
Q95,P355,Q4985941,Google,23669,BufferBox,100825
Q95,P355,Q29000317,Google,23669,,
Q95,P355,Q30338080,Google,23669,,
Q95,P355,Q30338099,Google,23669,,
Q95,P355,Q51712,Google,23669,Google Voice,460171
Q95,P355,Q15330,Google,23669,Waymo,347292
Q95,P355,Q271982,Google,23669,Google Ads,458471
Q95,P355,Q3552257,Google,23669,Urchin Software Corporation,3004
Q95,P355,Q9274518,Google,23669,,
Q95,P355,Q5455414,Google,23669,Fitbit,251178
Q95,P355,Q111351974,Google,23669,,
Q95,P355,Q13462819,Google,23669,"Niantic, Inc.",123829
Q95,P355,Q123570040,Google,23669,,
Q95,P355,Q124060721,Google,23669,,
Q95,P414,Q82059,Google,23669,Nasdaq,1981049
Q95,P452,Q56611700,Google,23669,,
Q95,P452,Q880371,Google,23669,Software industry,58760
Q95,P452,Q189507,Google,23669,Internet marketing,32562
Q95,P452,Q11661,Google,23669,Information technology,1674332
Q95,P452,Q75,Google,23669,Internet,8676467
Q95,P452,Q4182287,Google,23669,Search engine,861716
Q95,P138,Q507,Google,23669,Googol,613100
Q95,P138,Q58454545,Google,23669,,
Q95,P31,Q4830453,Google,23669,Business,1862917
Q95,P31,Q18388277,Google,23669,Technology company,177990
Q95,P31,Q5988403,Google,23669,Identity provider,86532
Q95,P31,Q891723,Google,23669,Public company,457849
Q95,P31,Q19967801,Google,23669,,
Q95,P910,Q4004268,Google,23669,Category:Google,18826
Q95,P166,Q110530811,Google,23669,,
Q95,P166,Q3323451,Google,23669,,
Q95,P166,Q20104576,Google,23669,,
Q95,P166,Q115621517,Google,23669,,
Q95,P166,Q2586695,Google,23669,National Design Awards,6546
Q95,P166,Q4905345,Google,23669,Big Brother Awards (Finland),758
Q95,P1343,Q17290934,Google,23669,,
Q95,P749,Q20800404,Google,23669,Alphabet Inc.,1832241
Q95,P127,Q4934,Google,23669,Larry Page,1849860
Q95,P127,Q92764,Google,23669,Sergey Brin,1453008
Q95,P127,Q92747,Google,23669,Eric Schmidt,436436
Q95,P127,Q20800404,Google,23669,Alphabet Inc.,1832241
Q95,P127,Q100292691,Google,23669,,
Q95,P17,Q30,Google,23669,United States,22053058
Q95,P1056,Q9366,Google,23669,Google Search,1949050
Q95,P1056,Q111897729,Google,23669,,
Q95,P1056,Q51712,Google,23669,Google Voice,460171
Q95,P1056,Q271982,Google,23669,Google Ads,458471
Q95,P1056,Q19834616,Google,23669,Google Pay (payment method),248759
Q95,P1056,Q4182287,Google,23669,Search engine,861716
Q95,P1056,Q12013,Google,23669,Google Maps,7557203
Q95,P1056,Q9334,Google,23669,Gmail,10843267
Q95,P1424,Q4461755,Google,23669,Template:Google LLC,15205
Q95,P1546,Q1209731,Google,23669,Don't be evil,189883
Q95,P740,Q74195,Google,23669,"Menlo Park, California",345608
Q95,P1344,Q24632656,Google,23669,,
Q95,P1454,Q57655560,Google,23669,,
Q95,P1454,Q149789,Google,23669,Limited liability company,625425
Q95,P1454,Q891723,Google,23669,Public company,457849
Q95,P1454,Q88537331,Google,23669,,
Q95,P2959,Q25556329,Google,23669,,
Q95,P5125,Q7112274,Google,23669,Outline of Google,44731
Q95,P2184,Q1145634,Google,23669,History of Google,730190
Q95,P361,Q30748112,Google,23669,,
Q95,P1830,Q7854718,Google,23669,Google Keep,395831
Q95,P1830,Q7948665,Google,23669,WDYL (search engine),9519
Q95,P1830,Q10847349,Google,23669,Google URL Shortener,191884
Q95,P1830,Q14799884,Google,23669,Google Fonts,211709
Q95,P1830,Q15023900,Google,23669,,
Q95,P1830,Q15733006,Google,23669,Google DeepMind,236400
Q95,P1830,Q16049689,Google,23669,,
Q95,P1830,Q16638513,Google,23669,,
Q95,P1830,Q16927666,Google,23669,,
Q95,P1830,Q16927802,Google,23669,Google Express,22182
Q95,P1830,Q16972647,Google,23669,Google Chrome App,61300
Q95,P1830,Q17081187,Google,23669,,
Q95,P1830,Q17385422,Google,23669,Google Domains,358772
Q95,P1830,Q648625,Google,23669,Google Knowledge Graph,69129
Q95,P1830,Q18275458,Google,23669,Google Directory,23755
Q95,P1830,Q18357313,Google,23669,Inbox by Gmail,185335
Q95,P1830,Q18859887,Google,23669,Project Zero,46667
Q95,P1830,Q19758689,Google,23669,Google Store,278138
Q95,P1830,Q20007086,Google,23669,Google Photos,656704
Q95,P1830,Q20573011,Google,23669,,
Q95,P1830,Q20573262,Google,23669,.google,131007
Q95,P1830,Q20671898,Google,23669,,
Q95,P1830,Q21614062,Google,23669,Google Fi Wireless,68451
